id,newsgroup
3489,comp.sys.mac.hardware
3490,alt.atheism
3491,rec.autos
3492,sci.crypt
3493,comp.os.ms-windows.misc
3494,sci.crypt
3495,misc.forsale
3496,sci.crypt
3497,comp.sys.ibm.pc.hardware
3498,sci.electronics
3499,rec.autos
3500,soc.religion.christian
3501,sci.space
3502,talk.politics.guns
3503,misc.forsale
3504,rec.motorcycles
3505,comp.sys.ibm.pc.hardware
3506,alt.atheism
3507,rec.sport.hockey
3508,rec.sport.baseball
3509,rec.sport.baseball
3510,comp.sys.mac.hardware
3511,sci.space
3512,sci.crypt
3513,comp.sys.ibm.pc.hardware
3514,talk.politics.mideast
3515,talk.politics.mideast
3516,comp.sys.mac.hardware
3517,comp.graphics
3518,comp.sys.mac.hardware
3519,talk.politics.mideast
3520,sci.space
3521,rec.autos
3522,sci.electronics
3523,sci.electronics
3524,rec.autos
3525,comp.sys.ibm.pc.hardware
3526,rec.motorcycles
3527,sci.space
3528,sci.med
3529,talk.politics.mideast
3530,sci.med
3531,rec.motorcycles
3532,misc.forsale
3533,comp.sys.mac.hardware
3534,misc.forsale
3535,rec.sport.hockey
3536,sci.med
3537,sci.electronics
3538,comp.os.ms-windows.misc
3539,comp.os.ms-windows.misc
3540,talk.politics.misc
3541,comp.os.ms-windows.misc
3542,sci.space
3543,sci.med
3544,soc.religion.christian
3545,rec.sport.baseball
3546,comp.windows.x
3547,comp.os.ms-windows.misc
3548,sci.crypt
3549,rec.sport.hockey
3550,alt.atheism
3551,talk.politics.mideast
3552,rec.sport.baseball
3553,talk.politics.misc
3554,sci.space
3555,comp.sys.ibm.pc.hardware
3556,soc.religion.christian
3557,rec.motorcycles
3558,comp.sys.mac.hardware
3559,sci.electronics
3560,sci.crypt
3561,comp.windows.x
3562,talk.religion.misc
3563,rec.autos
3564,comp.sys.mac.hardware
3565,soc.religion.christian
3566,talk.politics.mideast
3567,comp.graphics
3568,misc.forsale
3569,alt.atheism
3570,misc.forsale
3571,comp.sys.mac.hardware
3572,misc.forsale
3573,comp.windows.x
3574,sci.electronics
3575,talk.politics.guns
3576,talk.politics.misc
3577,misc.forsale
3578,sci.space
3579,sci.space
3580,sci.electronics
3581,talk.politics.guns
3582,talk.religion.misc
3583,talk.politics.mideast
3584,rec.sport.baseball
3585,comp.os.ms-windows.misc
3586,sci.crypt
3587,talk.religion.misc
3588,rec.sport.baseball
3589,comp.sys.mac.hardware
3590,talk.politics.misc
3591,rec.autos
3592,comp.windows.x
3593,talk.politics.mideast
3594,comp.windows.x
3595,rec.autos
3596,comp.os.ms-windows.misc
3597,sci.electronics
3598,sci.space
3599,rec.sport.baseball
3600,comp.os.ms-windows.misc
3601,rec.sport.hockey
3602,sci.med
3603,soc.religion.christian
3604,rec.autos
3605,rec.sport.baseball
3606,talk.politics.mideast
3607,talk.religion.misc
3608,comp.windows.x
3609,sci.med
3610,comp.sys.mac.hardware
3611,talk.politics.mideast
3612,comp.sys.mac.hardware
3613,comp.sys.ibm.pc.hardware
3614,comp.sys.ibm.pc.hardware
3615,comp.windows.x
3616,talk.politics.misc
3617,sci.space
3618,sci.electronics
3619,comp.sys.mac.hardware
3620,comp.sys.mac.hardware
3621,comp.sys.mac.hardware
3622,rec.motorcycles
3623,rec.sport.baseball
3624,comp.windows.x
3625,talk.politics.guns
3626,sci.crypt
3627,sci.crypt
3628,comp.sys.mac.hardware
3629,comp.sys.mac.hardware
3630,comp.windows.x
3631,rec.motorcycles
3632,comp.windows.x
3633,rec.sport.baseball
3634,rec.sport.baseball
3635,sci.med
3636,talk.politics.mideast
3637,talk.politics.guns
3638,comp.os.ms-windows.misc
3639,soc.religion.christian
3640,soc.religion.christian
3641,alt.atheism
3642,comp.os.ms-windows.misc
3643,talk.politics.guns
3644,sci.electronics
3645,rec.autos
3646,rec.sport.hockey
3647,comp.sys.mac.hardware
3648,rec.motorcycles
3649,sci.med
3650,sci.electronics
3651,rec.sport.hockey
3652,talk.religion.misc
3653,rec.sport.hockey
3654,talk.politics.misc
3655,rec.sport.baseball
3656,comp.graphics
3657,talk.politics.guns
3658,sci.crypt
3659,misc.forsale
3660,comp.sys.mac.hardware
3661,talk.politics.misc
3662,comp.os.ms-windows.misc
3663,sci.crypt
3664,comp.sys.ibm.pc.hardware
3665,sci.med
3666,alt.atheism
3667,sci.electronics
3668,rec.autos
3669,talk.religion.misc
3670,comp.windows.x
3671,sci.med
3672,rec.sport.hockey
3673,sci.electronics
3674,sci.electronics
3675,comp.graphics
3676,comp.windows.x
3677,sci.crypt
3678,comp.os.ms-windows.misc
3679,talk.politics.misc
3680,sci.space
3681,soc.religion.christian
3682,talk.religion.misc
3683,sci.crypt
3684,talk.politics.misc
3685,rec.motorcycles
3686,comp.sys.mac.hardware
3687,comp.graphics
3688,talk.religion.misc
3689,sci.crypt
3690,soc.religion.christian
3691,rec.motorcycles
3692,talk.politics.mideast
3693,comp.os.ms-windows.misc
3694,sci.med
3695,rec.motorcycles
3696,rec.sport.hockey
3697,soc.religion.christian
3698,rec.sport.baseball
3699,sci.med
3700,talk.religion.misc
3701,alt.atheism
3702,rec.motorcycles
3703,sci.electronics
3704,rec.sport.hockey
3705,comp.sys.mac.hardware
3706,rec.motorcycles
3707,sci.space
3708,comp.os.ms-windows.misc
3709,soc.religion.christian
3710,sci.crypt
3711,sci.space
3712,soc.religion.christian
3713,soc.religion.christian
3714,rec.sport.baseball
3715,sci.crypt
3716,sci.med
3717,talk.politics.guns
3718,comp.graphics
3719,comp.windows.x
3720,comp.sys.mac.hardware
3721,comp.sys.ibm.pc.hardware
3722,talk.politics.misc
3723,comp.os.ms-windows.misc
3724,comp.sys.mac.hardware
3725,rec.motorcycles
3726,comp.os.ms-windows.misc
3727,sci.electronics
3728,talk.politics.guns
3729,sci.med
3730,rec.sport.hockey
3731,comp.graphics
3732,rec.sport.baseball
3733,talk.politics.mideast
3734,rec.motorcycles
3735,comp.windows.x
3736,sci.med
3737,sci.electronics
3738,talk.politics.misc
3739,rec.sport.hockey
3740,misc.forsale
3741,comp.sys.ibm.pc.hardware
3742,comp.os.ms-windows.misc
3743,sci.space
3744,comp.os.ms-windows.misc
3745,misc.forsale
3746,comp.sys.ibm.pc.hardware
3747,rec.sport.baseball
3748,alt.atheism
3749,comp.windows.x
3750,sci.space
3751,talk.politics.guns
3752,alt.atheism
3753,sci.space
3754,sci.space
3755,sci.med
3756,misc.forsale
3757,rec.sport.hockey
3758,comp.sys.mac.hardware
3759,comp.os.ms-windows.misc
3760,rec.sport.hockey
3761,soc.religion.christian
3762,rec.autos
3763,talk.politics.mideast
3764,comp.os.ms-windows.misc
3765,comp.windows.x
3766,comp.os.ms-windows.misc
3767,talk.politics.mideast
3768,rec.autos
3769,comp.os.ms-windows.misc
3770,comp.sys.ibm.pc.hardware
3771,rec.autos
3772,sci.med
3773,sci.crypt
3774,talk.politics.mideast
3775,sci.space
3776,sci.space
3777,talk.politics.misc
3778,sci.space
3779,comp.sys.ibm.pc.hardware
3780,comp.os.ms-windows.misc
3781,sci.space
3782,comp.os.ms-windows.misc
3783,sci.med
3784,soc.religion.christian
3785,talk.politics.guns
3786,comp.os.ms-windows.misc
3787,soc.religion.christian
3788,talk.politics.mideast
3789,comp.sys.mac.hardware
3790,rec.autos
3791,comp.sys.ibm.pc.hardware
3792,sci.space
3793,alt.atheism
3794,sci.med
3795,soc.religion.christian
3796,comp.graphics
3797,sci.electronics
3798,comp.os.ms-windows.misc
3799,talk.politics.guns
3800,comp.os.ms-windows.misc
3801,misc.forsale
3802,sci.crypt
3803,comp.sys.mac.hardware
3804,soc.religion.christian
3805,comp.sys.mac.hardware
3806,rec.sport.hockey
3807,comp.windows.x
3808,sci.med
3809,rec.sport.hockey
3810,comp.windows.x
3811,comp.sys.ibm.pc.hardware
3812,rec.sport.baseball
3813,comp.windows.x
3814,alt.atheism
3815,sci.electronics
3816,talk.politics.misc
3817,sci.space
3818,rec.sport.baseball
3819,talk.politics.misc
3820,misc.forsale
3821,comp.graphics
3822,misc.forsale
3823,comp.os.ms-windows.misc
3824,talk.politics.misc
3825,sci.space
3826,sci.med
3827,rec.sport.hockey
3828,sci.space
3829,alt.atheism
3830,rec.motorcycles
3831,rec.autos
3832,rec.autos
3833,talk.politics.guns
3834,rec.sport.hockey
3835,rec.sport.hockey
3836,sci.electronics
3837,rec.motorcycles
3838,comp.sys.ibm.pc.hardware
3839,rec.motorcycles
3840,rec.sport.hockey
3841,sci.med
3842,rec.autos
3843,talk.religion.misc
3844,rec.sport.baseball
3845,sci.med
3846,sci.space
3847,talk.politics.misc
3848,rec.sport.baseball
3849,rec.sport.baseball
3850,talk.politics.guns
3851,comp.os.ms-windows.misc
3852,rec.sport.baseball
3853,talk.politics.guns
3854,sci.space
3855,comp.windows.x
3856,comp.graphics
3857,soc.religion.christian
3858,soc.religion.christian
3859,comp.sys.ibm.pc.hardware
3860,rec.sport.baseball
3861,comp.sys.ibm.pc.hardware
3862,comp.windows.x
3863,rec.autos
3864,sci.electronics
3865,sci.crypt
3866,soc.religion.christian
3867,sci.crypt
3868,comp.sys.mac.hardware
3869,sci.med
3870,talk.politics.guns
3871,talk.politics.misc
3872,sci.crypt
3873,rec.autos
3874,sci.crypt
3875,rec.sport.hockey
3876,sci.electronics
3877,rec.sport.hockey
3878,misc.forsale
3879,rec.autos
3880,misc.forsale
3881,sci.med
3882,rec.autos
3883,alt.atheism
3884,rec.sport.baseball
3885,comp.sys.ibm.pc.hardware
3886,sci.space
3887,comp.windows.x
3888,comp.graphics
3889,soc.religion.christian
3890,talk.politics.guns
3891,sci.crypt
3892,talk.politics.misc
3893,talk.religion.misc
3894,sci.space
3895,comp.sys.ibm.pc.hardware
3896,rec.sport.baseball
3897,comp.os.ms-windows.misc
3898,sci.space
3899,sci.crypt
3900,talk.religion.misc
3901,comp.windows.x
3902,soc.religion.christian
3903,alt.atheism
3904,rec.sport.hockey
3905,rec.autos
3906,sci.electronics
3907,talk.politics.mideast
3908,comp.graphics
3909,rec.motorcycles
3910,alt.atheism
3911,rec.autos
3912,comp.sys.mac.hardware
3913,comp.windows.x
3914,rec.sport.baseball
3915,rec.autos
3916,soc.religion.christian
3917,misc.forsale
3918,comp.windows.x
3919,sci.med
3920,comp.os.ms-windows.misc
3921,comp.graphics
3922,comp.os.ms-windows.misc
3923,talk.religion.misc
3924,rec.autos
3925,comp.os.ms-windows.misc
3926,talk.politics.misc
3927,comp.sys.mac.hardware
3928,talk.religion.misc
3929,rec.sport.hockey
3930,soc.religion.christian
3931,soc.religion.christian
3932,soc.religion.christian
3933,talk.religion.misc
3934,comp.sys.mac.hardware
3935,misc.forsale
3936,alt.atheism
3937,sci.crypt
3938,comp.os.ms-windows.misc
3939,sci.med
3940,comp.graphics
3941,rec.motorcycles
3942,comp.os.ms-windows.misc
3943,sci.space
3944,talk.religion.misc
3945,sci.med
3946,talk.politics.mideast
3947,comp.graphics
3948,misc.forsale
3949,comp.sys.mac.hardware
3950,sci.med
3951,rec.autos
3952,rec.motorcycles
3953,talk.politics.guns
3954,misc.forsale
3955,rec.sport.baseball
3956,rec.autos
3957,comp.windows.x
3958,rec.autos
3959,comp.sys.ibm.pc.hardware
3960,sci.electronics
3961,comp.os.ms-windows.misc
3962,comp.sys.ibm.pc.hardware
3963,sci.electronics
3964,talk.religion.misc
3965,comp.graphics
3966,sci.med
3967,talk.politics.misc
3968,comp.windows.x
3969,rec.sport.hockey
3970,rec.autos
3971,rec.autos
3972,talk.politics.mideast
3973,rec.autos
3974,sci.crypt
3975,comp.sys.ibm.pc.hardware
3976,alt.atheism
3977,rec.motorcycles
3978,talk.politics.misc
3979,sci.electronics
3980,talk.politics.mideast
3981,rec.motorcycles
3982,talk.religion.misc
3983,sci.electronics
3984,misc.forsale
3985,sci.space
3986,rec.sport.hockey
3987,sci.space
3988,rec.motorcycles
3989,sci.electronics
3990,comp.sys.mac.hardware
3991,rec.sport.hockey
3992,rec.autos
3993,rec.sport.baseball
3994,rec.motorcycles
3995,alt.atheism
3996,soc.religion.christian
3997,rec.sport.baseball
3998,rec.autos
3999,comp.windows.x
4000,rec.sport.hockey
4001,comp.sys.ibm.pc.hardware
4002,comp.sys.ibm.pc.hardware
4003,soc.religion.christian
4004,rec.sport.baseball
4005,talk.politics.misc
4006,rec.motorcycles
4007,comp.sys.mac.hardware
4008,sci.space
4009,misc.forsale
4010,rec.motorcycles
4011,comp.windows.x
4012,rec.autos
4013,sci.crypt
4014,rec.sport.baseball
4015,rec.sport.baseball
4016,sci.crypt
4017,talk.religion.misc
4018,talk.politics.guns
4019,sci.electronics
4020,talk.politics.misc
4021,rec.motorcycles
4022,comp.windows.x
4023,rec.motorcycles
4024,rec.motorcycles
4025,comp.sys.mac.hardware
4026,comp.graphics
4027,talk.politics.misc
4028,comp.sys.ibm.pc.hardware
4029,comp.windows.x
4030,sci.electronics
4031,talk.religion.misc
4032,talk.politics.guns
4033,rec.autos
4034,sci.space
4035,rec.sport.hockey
4036,rec.motorcycles
4037,rec.autos
4038,comp.sys.mac.hardware
4039,rec.sport.baseball
4040,talk.politics.guns
4041,sci.space
4042,rec.autos
4043,comp.os.ms-windows.misc
4044,comp.graphics
4045,talk.politics.guns
4046,alt.atheism
4047,comp.sys.ibm.pc.hardware
4048,misc.forsale
4049,sci.med
4050,talk.politics.misc
4051,misc.forsale
4052,soc.religion.christian
4053,comp.windows.x
4054,sci.electronics
4055,comp.graphics
4056,sci.space
4057,talk.politics.mideast
4058,sci.crypt
4059,talk.religion.misc
4060,comp.windows.x
4061,comp.sys.mac.hardware
4062,rec.autos
4063,talk.politics.mideast
4064,sci.electronics
4065,talk.politics.guns
4066,talk.politics.guns
4067,rec.autos
4068,talk.politics.mideast
4069,comp.windows.x
4070,comp.graphics
4071,rec.sport.baseball
4072,comp.sys.mac.hardware
4073,comp.os.ms-windows.misc
4074,sci.crypt
4075,soc.religion.christian
4076,talk.religion.misc
4077,talk.politics.guns
4078,soc.religion.christian
4079,comp.sys.mac.hardware
4080,talk.politics.mideast
4081,sci.electronics
4082,rec.motorcycles
4083,talk.religion.misc
4084,rec.sport.hockey
4085,talk.politics.misc
4086,talk.politics.misc
4087,comp.sys.ibm.pc.hardware
4088,talk.politics.mideast
4089,sci.space
4090,sci.space
4091,sci.crypt
4092,alt.atheism
4093,comp.graphics
4094,rec.sport.hockey
4095,sci.electronics
4096,rec.motorcycles
4097,talk.politics.guns
4098,sci.crypt
4099,talk.politics.misc
4100,talk.religion.misc
4101,comp.graphics
4102,comp.sys.mac.hardware
4103,comp.sys.mac.hardware
4104,alt.atheism
4105,rec.motorcycles
4106,alt.atheism
4107,talk.politics.guns
4108,rec.sport.baseball
4109,rec.sport.hockey
4110,misc.forsale
4111,comp.sys.mac.hardware
4112,alt.atheism
4113,rec.sport.baseball
4114,sci.med
4115,sci.med
4116,rec.sport.hockey
4117,talk.politics.guns
4118,talk.politics.guns
4119,comp.sys.ibm.pc.hardware
4120,alt.atheism
4121,comp.windows.x
4122,sci.electronics
4123,comp.os.ms-windows.misc
4124,alt.atheism
4125,talk.politics.mideast
4126,rec.sport.baseball
4127,sci.space
4128,rec.motorcycles
4129,talk.religion.misc
4130,comp.os.ms-windows.misc
4131,sci.crypt
4132,rec.sport.baseball
4133,sci.med
4134,comp.sys.mac.hardware
4135,talk.politics.guns
4136,sci.space
4137,misc.forsale
4138,soc.religion.christian
4139,comp.os.ms-windows.misc
4140,comp.windows.x
4141,soc.religion.christian
4142,talk.politics.guns
4143,rec.motorcycles
4144,sci.space
4145,sci.electronics
4146,rec.motorcycles
4147,rec.sport.baseball
4148,comp.os.ms-windows.misc
4149,rec.autos
4150,sci.electronics
4151,rec.autos
4152,talk.politics.mideast
4153,misc.forsale
4154,talk.politics.misc
4155,sci.space
4156,comp.sys.ibm.pc.hardware
4157,talk.politics.misc
4158,comp.windows.x
4159,comp.windows.x
4160,rec.sport.hockey
4161,comp.graphics
4162,talk.politics.mideast
4163,comp.windows.x
4164,rec.motorcycles
4165,talk.politics.mideast
4166,sci.space
4167,talk.politics.misc
4168,sci.crypt
4169,rec.sport.baseball
4170,comp.sys.ibm.pc.hardware
4171,soc.religion.christian
4172,talk.politics.misc
4173,sci.crypt
4174,comp.sys.ibm.pc.hardware
4175,sci.crypt
4176,misc.forsale
4177,comp.graphics
4178,soc.religion.christian
4179,comp.sys.mac.hardware
4180,rec.sport.hockey
4181,comp.windows.x
4182,misc.forsale
4183,rec.sport.hockey
4184,rec.autos
4185,soc.religion.christian
4186,sci.med
4187,rec.motorcycles
4188,comp.os.ms-windows.misc
4189,comp.sys.mac.hardware
4190,sci.crypt
4191,rec.sport.baseball
4192,sci.med
4193,talk.politics.guns
4194,misc.forsale
4195,talk.politics.guns
4196,comp.graphics
4197,talk.politics.guns
4198,comp.os.ms-windows.misc
4199,rec.motorcycles
4200,sci.med
4201,sci.med
4202,talk.politics.mideast
4203,comp.graphics
4204,comp.os.ms-windows.misc
4205,comp.os.ms-windows.misc
4206,comp.sys.ibm.pc.hardware
4207,rec.autos
4208,rec.autos
4209,sci.crypt
4210,sci.space
4211,talk.politics.guns
4212,comp.sys.mac.hardware
4213,talk.politics.misc
4214,rec.sport.hockey
4215,talk.politics.guns
4216,talk.religion.misc
4217,misc.forsale
4218,sci.med
4219,comp.os.ms-windows.misc
4220,comp.windows.x
4221,rec.autos
4222,sci.electronics
4223,comp.sys.mac.hardware
4224,comp.windows.x
4225,sci.space
4226,rec.autos
4227,comp.sys.ibm.pc.hardware
4228,rec.autos
4229,rec.sport.baseball
4230,comp.sys.mac.hardware
4231,talk.politics.mideast
4232,comp.os.ms-windows.misc
4233,talk.politics.misc
4234,comp.os.ms-windows.misc
4235,comp.windows.x
4236,sci.crypt
4237,comp.os.ms-windows.misc
4238,sci.electronics
4239,talk.politics.misc
4240,comp.graphics
4241,talk.politics.guns
4242,sci.crypt
4243,comp.sys.mac.hardware
4244,alt.atheism
4245,alt.atheism
4246,comp.sys.mac.hardware
4247,talk.politics.guns
4248,comp.sys.mac.hardware
4249,sci.electronics
4250,talk.politics.mideast
4251,rec.sport.hockey
4252,rec.sport.baseball
4253,comp.os.ms-windows.misc
4254,comp.sys.mac.hardware
4255,rec.motorcycles
4256,sci.crypt
4257,rec.motorcycles
4258,comp.sys.mac.hardware
4259,talk.politics.misc
4260,talk.politics.misc
4261,sci.med
4262,sci.electronics
4263,talk.politics.mideast
4264,rec.sport.hockey
4265,rec.sport.baseball
4266,misc.forsale
4267,comp.windows.x
4268,talk.politics.misc
4269,comp.os.ms-windows.misc
4270,comp.windows.x
4271,comp.windows.x
4272,sci.med
4273,rec.sport.baseball
4274,talk.religion.misc
4275,rec.sport.hockey
4276,comp.sys.ibm.pc.hardware
4277,alt.atheism
4278,talk.politics.guns
4279,sci.med
4280,sci.med
4281,comp.sys.mac.hardware
4282,comp.sys.mac.hardware
4283,comp.sys.mac.hardware
4284,rec.sport.hockey
4285,comp.graphics
4286,rec.sport.baseball
4287,talk.religion.misc
4288,alt.atheism
4289,talk.politics.misc
4290,misc.forsale
4291,misc.forsale
4292,talk.politics.guns
4293,sci.med
4294,alt.atheism
4295,comp.windows.x
4296,comp.sys.ibm.pc.hardware
4297,rec.motorcycles
4298,rec.motorcycles
4299,rec.autos
4300,sci.electronics
4301,talk.religion.misc
4302,rec.sport.baseball
4303,comp.sys.mac.hardware
4304,comp.graphics
4305,sci.med
4306,misc.forsale
4307,rec.motorcycles
4308,talk.politics.mideast
4309,rec.sport.baseball
4310,soc.religion.christian
4311,misc.forsale
4312,rec.autos
4313,misc.forsale
4314,comp.graphics
4315,comp.sys.mac.hardware
4316,comp.windows.x
4317,sci.crypt
4318,misc.forsale
4319,sci.crypt
4320,sci.space
4321,talk.politics.guns
4322,talk.religion.misc
4323,sci.electronics
4324,sci.space
4325,talk.politics.guns
4326,rec.autos
4327,soc.religion.christian
4328,comp.sys.mac.hardware
4329,rec.autos
4330,comp.graphics
4331,rec.sport.hockey
4332,rec.motorcycles
4333,comp.sys.mac.hardware
4334,comp.sys.ibm.pc.hardware
4335,comp.sys.ibm.pc.hardware
4336,talk.politics.guns
4337,comp.windows.x
4338,talk.politics.misc
4339,sci.space
4340,comp.graphics
4341,sci.crypt
4342,talk.politics.guns
4343,rec.autos
4344,rec.sport.hockey
4345,comp.windows.x
4346,comp.os.ms-windows.misc
4347,rec.motorcycles
4348,soc.religion.christian
4349,alt.atheism
4350,comp.sys.mac.hardware
4351,soc.religion.christian
4352,misc.forsale
4353,sci.crypt
4354,comp.os.ms-windows.misc
4355,talk.politics.mideast
4356,rec.sport.baseball
4357,comp.graphics
4358,rec.sport.hockey
4359,comp.sys.ibm.pc.hardware
4360,comp.sys.mac.hardware
4361,talk.religion.misc
4362,rec.sport.hockey
4363,comp.sys.ibm.pc.hardware
4364,comp.windows.x
4365,comp.graphics
4366,sci.med
4367,talk.religion.misc
4368,alt.atheism
4369,comp.windows.x
4370,sci.med
4371,comp.os.ms-windows.misc
4372,soc.religion.christian
4373,sci.space
4374,comp.sys.ibm.pc.hardware
4375,sci.electronics
4376,comp.sys.ibm.pc.hardware
4377,sci.crypt
4378,rec.sport.hockey
4379,comp.windows.x
4380,rec.sport.baseball
4381,talk.politics.mideast
4382,comp.graphics
4383,rec.sport.baseball
4384,rec.motorcycles
4385,comp.graphics
4386,comp.graphics
4387,sci.space
4388,misc.forsale
4389,comp.os.ms-windows.misc
4390,soc.religion.christian
4391,rec.sport.baseball
4392,talk.politics.misc
4393,sci.crypt
4394,soc.religion.christian
4395,rec.sport.hockey
4396,talk.politics.mideast
